id,survey_year,course_mode,course_level,programme_id,programme,discipline_group_id,broad_discipline_group,discipline,appeared_female,appeared_total,passed_female,passed_total,first_class_passed_female,first_class_passed_total
163,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MASTER OF BUSINESS ADMINISTRATION,23,47,23,47,20,43
163,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,ELECTRONICS & COMMUNICATION ENGENEERING,41,170,40,165,40,153
163,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,60,Other Management,MANAGEMENT,0,1,0,1,0,0
163,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electrical & Electronics Engineering,7,41,7,38,7,32
163,2015,Regular,Under Graduate,180,B.Sc.(Hons)-Bachelor of Science (Honors),174,Mathematics,Mathematics,0,0,0,0,0,0
163,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Mathematics,7,7,7,7,7,7
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Fisheries Extension,2,6,2,6,2,6
293,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,3,Fisheries Science,Fisheries Biotechnology,1,2,1,2,1,2
293,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,3,Fisheries Science,Aquatic Environmental Management,0,0,0,0,0,0
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,1. Aquaculture Division,4,13,4,13,4,13
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Post harvesting Technology,5,7,5,7,5,7
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Fish Nutrition and Feed Technology,1,6,1,6,1,6
293,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,3,Fisheries Science,Aquatic Animal Health management,1,1,1,1,1,1
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Fish genetics and Breeding,1,6,1,6,1,6
293,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,3,Fisheries Science,Fish Physiology and Biochemistry,0,0,0,0,0,0
293,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,3,Fisheries Science,Fish Nutrition and Feed Technology,0,0,0,0,0,0
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Fish Physiology and Biochemistry,4,6,4,6,4,6
293,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,3,Fisheries Science,Fish genetics and plant Breeding,0,0,0,0,0,0
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Aquatic Animal Health management,4,8,4,8,4,8
293,2015,Regular,Post Graduate,134,M.F.Sc. -Master of Fishery Science,3,Fisheries Science,Fisheries Biotechnology,1,6,1,6,1,6
116,2015,Regular,Post Graduate,91,M.Arch.-Master of Architecture,14,Architecture,Urban Design,7,20,7,20,7,20
116,2015,Regular,Post Graduate,110,M.Plan.-Master of Planning,124,Planning,Transport Planning,9,20,9,20,9,20
116,2015,Regular,Post Graduate,91,M.Arch.-Master of Architecture,14,Architecture,Architectural Conservation,10,14,10,14,10,14
116,2015,Regular,Post Graduate,110,M.Plan.-Master of Planning,124,Planning,Housing,11,22,11,22,11,22
388,2015,Regular,Integrated,14,"B.Com. L.L.B.-Bachelor of Commerce, Bachelor of Law",52,Law,Law,2,10,2,8,2,8
388,2015,Regular,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),8,Area Studies,Economics,1,1,1,1,1,1
388,2015,Regular,Under Graduate,176,B.A.(Hons)-Bachelor of Arts (Honors),8,Area Studies,History,0,0,0,0,0,0
388,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,107,Other Science,Clinical Psychology,4,5,4,5,4,5
388,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,185,Information Technology,Information Technology,2,9,2,8,2,8
388,2015,Regular,Integrated,35,"B.Tech M.Tech-Bachelor of Technology, Master of Technology",20,Electronics Engineering,Electronics & Communications,3,11,3,10,3,10
388,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Applied Physics,0,0,0,0,0,0
388,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Applied Chemistry,0,0,0,0,0,0
388,2015,Regular,Integrated,35,"B.Tech M.Tech-Bachelor of Technology, Master of Technology",23,Mechanical Engineering,Mechanical,0,15,0,15,0,15
388,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,17,Computer Engineering,Computer Science,8,21,8,19,8,19
388,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,19,Electrical Engineering,EEE,0,0,0,0,0,0
388,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,26,Other Engineering & Technology,Biotechnology,20,26,17,21,17,21
388,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,123,Food Technology,Food Technology,0,0,0,0,0,0
388,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Bio Chemical engineering,0,0,0,0,0,0
388,2015,Regular,Integrated,187,Integrated M.C.A.-Integrated Master of Computer Applications,183,Computer Application,Computer Applications,0,0,0,0,0,0
388,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer Applications,3,26,3,23,3,23
388,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer Applications,3,9,3,8,3,7
388,2015,Regular,Integrated,186,Integrated M.B.A.-Integrated Master of Business Administration,133,Business Administration,BHM + MBA,0,0,0,0,0,0
388,2015,Regular,Post Graduate,139,M.J.M.C.-Master of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism,14,18,12,16,12,16
388,2015,Regular,Under Graduate,18,B.J.M.C.-Bachelor of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism,9,19,7,12,6,11
388,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,M&S,0,5,0,4,0,4
388,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,Business Administration,5,8,4,5,4,4
388,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,HR,7,8,7,8,7,8
388,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,185,Information Technology,Information Technology,0,6,0,5,0,5
388,2015,Regular,Integrated,177,"B.B.A. L.L.B.-Bachelor of Business Administration, Bachelor of Law or Laws",52,Law,Law,3,12,3,11,3,10
388,2015,Regular,Integrated,35,"B.Tech M.Tech-Bachelor of Technology, Master of Technology",26,Other Engineering & Technology,Environment Science & Technology,0,0,0,0,0,0
388,2015,Regular,Under Graduate,16,B.Des.-Bachelor of Design,181,Interior Design,Interior Design,0,0,0,0,0,0
388,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,8,Area Studies,Animation & Visual Graphics,0,0,0,0,0,0
388,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Film & Television Production,0,0,0,0,0,0
388,2015,Regular,Under Graduate,16,B.Des.-Bachelor of Design,180,Design,Fashion Design,0,0,0,0,0,0
388,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,156,Microbiology,Industrial Microbiology,0,0,0,0,0,0
388,2015,Regular,Post Graduate,124,M.A.-Master of Arts,8,Area Studies,English,0,0,0,0,0,0
388,2015,Regular,Under Graduate,9,B.Architecture-Bachelor of Architecture,14,Architecture,Architecture,0,0,0,0,0,0
388,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Journalism & Mass Communication,0,0,0,0,0,0
388,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,8,Area Studies,Hotel Management,0,0,0,0,0,0
646,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,(PCM) Non-Med,0,0,0,0,0,0
646,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Physics,0,0,0,0,0,0
646,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,0,0,0,0,0,0
646,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Math,0,0,0,0,0,0
646,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer,0,0,0,0,0,0
646,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,Managment,0,0,0,0,0,0
646,2015,Regular,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerace,0,0,0,0,0,0
646,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Managment,0,0,0,0,0,0
646,2015,Regular,Post Graduate,93,M.Com.-Master of Commerce,9,Commerce,Commerace,0,0,0,0,0,0
646,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,171,Science,Hotel Management,0,0,0,0,0,0
646,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electronics,0,0,0,0,0,0
646,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,19,Electrical Engineering,Electrical,0,0,0,0,0,0
646,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,27,Fashion Technology,Fashion Technology,0,0,0,0,0,0
646,2015,Regular,Integrated,39,"B.A. L.L.B.-Bachelor of Arts, Bachelor of Law or Laws",52,Law,Law,0,0,0,0,0,0
646,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Computer,0,0,0,0,0,0
712,2015,Regular,Certificate,76,Certificate-Certificate,8,Area Studies,Pre University Certificate Vocational Part ll,0,0,0,0,0,0
712,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,0,0,0,0,0,0
712,2015,Regular,Post Graduate,124,M.A.-Master of Arts,112,Political Science,Political Science,0,0,0,0,0,0
712,2015,Regular,Post Graduate,124,M.A.-Master of Arts,109,Economics,Economics,0,0,0,0,0,0
712,2015,Regular,Post Graduate,124,M.A.-Master of Arts,115,Sociology,Sociology,0,0,0,0,0,0
712,2015,Regular,Post Graduate,124,M.A.-Master of Arts,108,Anthropology,Anthropology,0,0,0,0,0,0
762,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,19,Electrical Engineering,EEE,0,0,0,0,0,0
762,2015,Regular,Diploma,82,Diploma-Diploma,25,Mining Engineering,Mining,0,0,0,0,0,0
762,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,"HR, IT, MARKETING & FINANCE",12,22,10,20,7,13
762,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,CS,0,0,0,0,0,0
762,2015,Regular,Diploma,82,Diploma-Diploma,19,Electrical Engineering,EEE,3,10,3,5,3,5
762,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,IT & CS,0,0,0,0,0,0
762,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,25,Mining Engineering,Mining,0,0,0,0,0,0
138,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,174,Mathematics,Mathematics,0,0,0,0,0,0
138,2015,Regular,Post Graduate,145,M.P.Ed.-Master of Physical Education,82,Physical Education,Physical Education,5,21,5,21,5,21
138,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,156,Microbiology,Microbiology,0,2,0,2,0,0
138,2015,Regular,PG Diploma,155,PG Diploma-Post Graduate Diploma,97,Environmental Science,PGDIS,0,18,0,18,0,18
138,2015,Regular,Post Graduate,93,M.Com.-Master of Commerce,9,Commerce,COMMERCE,28,52,28,42,0,0
138,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,MCA,39,129,38,105,35,94
138,2015,Regular,Post Graduate,124,M.A.-Master of Arts,31,English,English,14,19,13,18,12,17
138,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,146,Bio-Technology,Bio-Technology,6,10,6,10,6,9
138,2015,Regular,Post Graduate,153,M.S.W.-Master of Social Work,117,Social Work,Social Work,31,56,29,53,0,0
138,2015,Regular,Under Graduate,19,B.Lib.I.Sc.-Bachelor of Library & Information Science,53,Library & Information Science,Library Science,9,16,9,16,9,12
138,2015,Regular,Integrated,187,Integrated M.C.A.-Integrated Master of Computer Applications,183,Computer Application,MSCIT,53,103,53,101,53,101
138,2015,Regular,Post Graduate,97,M.Ed. -Master of Education,12,Education,Education,11,24,11,23,10,22
138,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,58,Marketing Management,Manegement,0,0,0,0,0,0
138,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,52,Law,law,0,0,0,0,0,0
138,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,146,Bio-Technology,MPHIL,0,0,0,0,0,0
138,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Education,0,1,0,1,0,0
138,2015,Regular,Under Graduate,18,B.J.M.C.-Bachelor of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism,0,0,0,0,0,0
138,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,97,Environmental Science,Environmental Science,0,1,0,1,0,0
138,2015,Regular,M.Phil.,109,M.Phil.-Master of Philosophy,94,Chemistry,Chemistry,0,0,0,0,0,0
138,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,46,88,37,88,24,34
138,2015,Regular,Post Graduate,124,M.A.-Master of Arts,12,Education,EDUCATION,9,28,9,28,0,0
138,2015,Regular,Post Graduate,124,M.A.-Master of Arts,46,Sanskrit,Sanskrit,25,36,24,34,20,28
138,2015,Regular,Post Graduate,102,M.Lib.Sc. -Master of Library Science,53,Library & Information Science,Library Science,17,20,17,20,17,20
770,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electronics & Communication Engineering,0,0,0,0,0,0
722,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,ECE,0,0,0,0,0,0
722,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,23,Mechanical Engineering,ME,0,0,0,0,0,0
722,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,ECE,0,0,0,0,0,0
722,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,16,Civil Engineering,CE,0,0,0,0,0,0
722,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,LL.B,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,17,Computer Engineering,CSE,0,0,0,0,0,0
722,2015,Regular,Post Graduate,89,L.L.M.-Master of Law or Laws,52,Law,LL.M,0,0,0,0,0,0
722,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,23,Mechanical Engineering,ME,0,0,0,0,0,0
722,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,CE,0,0,0,0,0,0
722,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,BBA,0,0,0,0,0,0
722,2015,Regular,Integrated,186,Integrated M.B.A.-Integrated Master of Business Administration,133,Business Administration,BBA+MBA,0,0,0,0,0,0
722,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,133,Business Administration,Management,0,0,0,0,0,0
722,2015,Regular,Post Graduate,141,M.L.I.Sc.-Master of Library & Information Science,53,Library & Information Science,M.Lib.I.Sc,0,0,0,0,0,0
722,2015,Regular,Post Graduate,124,M.A.-Master of Arts,31,English,English,0,0,0,0,0,0
722,2015,Regular,Post Graduate,124,M.A.-Master of Arts,109,Economics,Economics,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,31,English,English,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,53,Library & Information Science,Library & Information Science,0,0,0,0,0,0
722,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Mathematics,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,104,Physics,Physics,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,94,Chemistry,Chemistry,0,0,0,0,0,0
722,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,143,Bio-Chemistry,Bio-Chemistry,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,143,Bio-Chemistry,Bio-Chemistry,0,0,0,0,0,0
722,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,156,Microbiology,Microbiology,0,0,0,0,0,0
722,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,156,Microbiology,Microbiology,0,0,0,0,0,0
722,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,97,Environmental Science,Environmental Science,0,0,0,0,0,0
722,2015,Regular,Post Graduate,93,M.Com.-Master of Commerce,9,Commerce,M.Com,0,0,0,0,0,0
162,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,113,Psychology,Psychology,NA,NA,1,1,0,0
162,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,CSE,57,153,50,118,44,93
162,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,ECE,48,135,45,124,41,83
162,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,185,Information Technology,IT,27,97,16,34,16,17
162,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,94,Chemistry,Chemistry,31,52,28,47,27,46
162,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,174,Mathematics,Mathematics,NA,NA,1,5,0,0
162,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,123,Food Technology,Food Technology,25,36,20,29,17,23
162,2015,Distance,PG Diploma,155,PG Diploma-Post Graduate Diploma,97,Environmental Science,Environmental Management,3,17,3,14,3,11
162,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,MBA (Evening),0,0,0,0,0,0
162,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,156,Microbiology,Microbiology,16,22,14,19,11,14
162,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,26,Other Engineering & Technology,Geo-informatics,0,2,0,2,0,2
162,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,97,Environmental Science,Environmental Science,NA,NA,2,3,0,0
162,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,23,Mechanical Engineering,Mechanical,0,0,0,0,0,0
162,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,17,Computer Engineering,Computer Science,NA,NA,1,3,0,0
162,2015,Distance,Post Graduate,111,M.Sc.-Master of Science,95,Computer Science,Computer Science/ 2nd year of MCA 3rd year course,241,476,195,338,135,246
211,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,60,Other Management,Management,0,0,0,0,0,0
211,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Management,6,21,6,20,6,20
211,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,Management,0,0,0,0,0,0
211,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,17,Computer Engineering,Technology,1,3,1,3,1,3
211,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,185,Information Technology,Science,0,0,0,0,0,0
666,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Mathematics,7,11,7,10,7,7
666,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,104,Physics,Physics,61,63,54,62,54,60
666,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,93,Botany,Botany,1,1,1,1,1,1
666,2015,Regular,Under Graduate,181,B.Sc.(Post Basic)-B.Sc (Post Basic),72,Nursing,Medical Science,25,25,20,20,20,20
666,2015,Regular,Under Graduate,70,B.P.T.-Bachelor of Physiotherapy,164,Physiotherapy,Physiotherapy,0,0,0,0,0,0
666,2015,Regular,Post Graduate,150,M.P.T.-Master of Physiotherapy,164,Physiotherapy,Physiotherapy,0,0,0,0,0,0
666,2015,Regular,Under Graduate,62,B.L.-Bachelor of Law or Laws,52,Law,Law,0,0,0,0,0,0
666,2015,Regular,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,52,Law,Law,0,0,0,0,0,0
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,95,Computer Science,Comp. Science,0,0,0,0,0,0
666,2015,Regular,Under Graduate,12,B.Com.-Bachelor of Commerce,9,Commerce,Commerce,1,3,1,3,0,2
666,2015,Regular,Under Graduate,46,B.C.A.-Bachelor of Computer Applications,183,Computer Application,Computer,0,3,0,2,0,2
666,2015,Regular,Under Graduate,43,B.B.A.-Bachelor of Business Administration,133,Business Administration,Management,0,0,0,0,0,0
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,133,Business Administration,Management,0,0,0,0,0,0
666,2015,Regular,Post Graduate,126,M.B.A.- Master of Business Administration,133,Business Administration,Management,9,25,9,22,8,11
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,9,Commerce,Commerce,0,0,0,0,0,0
666,2015,Regular,Post Graduate,130,M.C.A. -Master of Computer Applications,183,Computer Application,Lateral Entry,0,0,0,0,0,0
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,76,Pharmacy,Pharmacy,0,0,0,0,0,0
666,2015,Regular,Under Graduate,27,B.Pharm.-Bachelor of Pharmacy,76,Pharmacy,Pharmaceutical Science Science,0,0,0,0,0,0
666,2015,Regular,Diploma,183,D.Pharma-Diploma in Pharmacy,76,Pharmacy,Pharmacy,2,61,2,22,2,19
666,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,Pharmacy,2,7,1,3,1,3
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Education,0,0,0,0,0,0
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,53,Library & Information Science,Lib. & Info. Science,0,0,0,0,0,0
666,2015,Regular,Post Graduate,124,M.A.-Master of Arts,31,English,English,1,1,1,1,1,1
666,2015,Regular,Post Graduate,124,M.A.-Master of Arts,80,Oriental Learning,Sanskrit,1,3,1,3,1,3
666,2015,Regular,Post Graduate,124,M.A.-Master of Arts,109,Economics,Economics,0,0,0,0,0,0
666,2015,Regular,Under Graduate,161,Shastri-Shastri,80,Oriental Learning,Shastri,0,0,0,0,0,0
666,2015,Regular,Post Graduate,124,M.A.-Master of Arts,41,Hindi,Hindi,0,0,0,0,0,0
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,46,Sanskrit,Sanskrit,0,0,0,0,0,0
666,2015,Regular,Under Graduate,6,B.A.-Bachelor of Arts,178,Arts,Arts,2,5,2,4,2,3
666,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,20,Electronics Engineering,ECE,0,0,0,0,0,0
666,2015,Regular,Under Graduate,18,B.J.M.C.-Bachelor of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism & Mass Communication,0,0,0,0,0,0
666,2015,Regular,Post Graduate,139,M.J.M.C.-Master of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism & Mass Communication,0,0,0,0,0,0
302,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,5,Horticulture,Horticulture,0,6,0,6,0,6
302,2015,Regular,Under Graduate,44,B.B.M.-Bachelor of Business Management,55,Business Management,Agriculture,0,30,0,30,0,7
302,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,4,Forestry,Forestry,0,35,0,35,0,20
302,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,123,Food Technology,Food Techniligy,0,48,0,48,0,12
302,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Agriculture,0,258,0,258,0,192
302,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,1,Agriculture,Biotechnology,0,0,0,0,0,0
302,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Agri.Biotech.,0,0,0,0,0,0
302,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,13,Agriculture Engineering,Agril. Engg.,0,88,0,88,0,34
302,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,13,Agriculture Engineering,Agriculture,0,23,0,23,0,16
302,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,1,Agriculture,Agril. Engg.,0,2,0,2,0,1
302,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,1,Agriculture,"Science, Agri. Biotech",0,0,0,0,0,0
302,2015,Regular,Under Graduate,30,B.Sc.-Bachelor of Science,1,Agriculture,"Science, Agri. Bio. Tech.",0,0,0,0,0,0
544,2015,Regular,Under Graduate,67,B.P.E.-Bachelor of Physical Education,82,Physical Education,Physical Education,0,0,0,0,0,0
544,2015,Regular,Integrated,187,Integrated M.C.A.-Integrated Master of Computer Applications,183,Computer Application,BCA+MCA,2,17,2,17,2,17
544,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,143,Bio-Chemistry,Medical,0,0,0,0,0,0
544,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,78,Other Medical Science,Nursing,0,0,0,0,0,0
544,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,26,Other Engineering & Technology,Ph.D.,0,0,0,0,0,0
544,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,16,Civil Engineering,Civil Engineering,3,99,3,67,3,60
544,2015,Regular,Diploma,82,Diploma-Diploma,23,Mechanical Engineering,Mechanical-Automobile,1,90,1,53,1,42
544,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,52,Law,Ph.D.,0,0,0,0,0,0
544,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,38,Home Science,Home Science - Food & Nutrition,18,18,15,15,15,15
544,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,162,Ophthalmology,OPthalmology,0,0,0,0,0,0
544,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,20,Electronics Engineering,VLSI,0,5,0,5,0,5
544,2015,Regular,Post Graduate,108,M.Pharm. -Master of Pharmacy,76,Pharmacy,Pharmacy,4,10,4,10,4,10
544,2015,Regular,Diploma,82,Diploma-Diploma,23,Mechanical Engineering,Mechanical-Production,0,259,0,153,0,132
544,2015,Regular,Post Graduate,122,M.Tech. -Master of Technology,23,Mechanical Engineering,Mechanical,0,4,0,4,0,3
544,2015,Regular,Post Graduate,139,M.J.M.C.-Master of Journalism and Mass Communication,51,Journalism & Mass Communication,Journalism & Mass Comm,5,20,4,17,2,10
544,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,78,Other Medical Science,Medicine,0,0,0,0,0,0
544,2015,Regular,Post Graduate,152,M.S.-Master of Surgery,148,ENT,ENT,0,0,0,0,0,0
544,2015,Regular,Post Graduate,111,M.Sc.-Master of Science,174,Mathematics,Maths,4,8,4,6,4,6
544,2015,Regular,Post Graduate,131,M.D.-Doctor of Medicine,76,Pharmacy,Medical,0,0,0,0,0,0
544,2015,Regular,Ph.D.,157,Ph.D.-Doctor of Philosophy,12,Education,Education,26,35,26,34,26,34
544,2015,Regular,Under Graduate,36,B.Tech.-Bachelor of Technology,20,Electronics Engineering,Electronics & Comm. Engineering,2,40,2,26,2,17
